Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3336,P:System.Configuration.ConnectionStringSettingsCollection.Item(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT TOP 25 ApplicationID, CustomerID, RequestedAmount, TermMonths, Status, ApplicationDate FROM LoanApplications ORDER BY ApplicationDate DESC;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3336,P:System.Configuration.ConnectionStringSettings.ConnectionString,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT TOP 25 ApplicationID, CustomerID, RequestedAmount, TermMonths, Status, ApplicationDate FROM LoanApplications ORDER BY ApplicationDate DESC;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3336,T:System.Data.SqlClient.SqlConnection,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT TOP 25 ApplicationID, CustomerID, RequestedAmount, TermMonths, Status, ApplicationDate FROM LoanApplications ORDER BY ApplicationDate DESC;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3336,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT TOP 25 ApplicationID, CustomerID, RequestedAmount, TermMonths, Status, ApplicationDate FROM LoanApplications ORDER BY ApplicationDate DESC;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3256,T:System.Web.UI.WebControls.DropDownList,,,,,ddlLoanProduct.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3256,M:System.Web.UI.WebControls.BaseDataBoundControl.DataBind,,,,,ddlLoanProduct.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3210,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlLoanProduct.DataValueField=""LoanProductID"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3210,P:System.Web.UI.WebControls.ListControl.DataValueField,,,,,"ddlLoanProduct.DataValueField=""LoanProductID"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3167,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlLoanProduct.DataTextField=""ProductName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3167,P:System.Web.UI.WebControls.ListControl.DataTextField,,,,,"ddlLoanProduct.DataTextField=""ProductName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3139,T:System.Web.UI.WebControls.DropDownList,,,,,ddlLoanProduct.DataSource=t;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3139,P:System.Web.UI.WebControls.BaseDataBoundControl.DataSource,,,,,ddlLoanProduct.DataSource=t;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3119,M:System.Data.SqlClient.SqlConnection.Open,,,,,c.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3082,T:System.Data.SqlClient.SqlDataAdapter,,,,,using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,3082,M:System.Data.SqlClient.SqlDataAdapter.#ctor(System.Data.SqlClient.SqlCommand),,,,,using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2957,T:System.Data.SqlClient.SqlCommand,,,,,"using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2957,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,T:System.Configuration.ConfigurationManager,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,T:System.Configuration.ConnectionStringSettingsCollection,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,P:System.Configuration.ConfigurationManager.ConnectionStrings,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,T:System.Configuration.ConnectionStringSettings,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,P:System.Configuration.ConnectionStringSettingsCollection.Item(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,P:System.Configuration.ConnectionStringSettings.ConnectionString,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,T:System.Data.SqlClient.SqlConnection,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2856,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""SELECT LoanProductID, ProductName FROM LoanProducts WHERE IsActive=1 ORDER BY ProductName;"",c))using(var a=new SqlDataAdapter(cmd)){c.Open();a.Fill(t);}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2570,T:System.Web.UI.WebControls.GridViewCommandEventArgs,,,,,"protected void gvLoanHistory_RowCommand(object sender,GridViewCommandEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2740,T:System.Web.UI.WebControls.Label,,,,,"lblSubmissionStatus.Text=""Application selected for review."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2740,P:System.Web.UI.WebControls.Label.Text,,,,,"lblSubmissionStatus.Text=""Application selected for review."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2652,P:System.Web.UI.WebControls.CommandEventArgs.CommandName,,,,,"if(string.Equals(e.CommandName,""ReviewApplication"",StringComparison.OrdinalIgnoreCase)){lblSubmissionStatus.Text=""Application selected for review."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1273,T:System.Web.UI.WebControls.WizardNavigationEventArgs,,,,,"protected void wizLoanApplication_FinishButtonClick(object sender,WizardNavigationEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2532,T:System.Web.UI.WebControls.Wizard,,,,,wizLoanApplication.ActiveStepIndex=0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2532,P:System.Web.UI.WebControls.Wizard.ActiveStepIndex,,,,,wizLoanApplication.ActiveStepIndex=0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2464,T:System.Web.UI.WebControls.Label,,,,,"lblSubmissionStatus.Text=""Application submitted."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2464,P:System.Web.UI.WebControls.Label.Text,,,,,"lblSubmissionStatus.Text=""Application submitted."";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2441,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,cmd.ExecuteNonQuery();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2432,M:System.Data.SqlClient.SqlConnection.Open,,,,,c.Open();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2379,P:System.Web.UI.Page.User,,,,,"cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2379,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2379,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2379,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2379,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,T:System.Web.UI.WebControls.TextBox,,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,P:System.Web.UI.WebControls.TextBox.Text,,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2315,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2276,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@t"",term);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2276,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@t"",term);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2276,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@t"",term);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2276,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@t"",term);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2235,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@a"",amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2235,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@a"",amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2235,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@a"",amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2235,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@a"",amount);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2191,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@p"",productId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2191,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@p"",productId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2191,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@p"",productId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2191,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@p"",productId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2146,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@c"",customerId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2146,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@c"",customerId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2146,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@c"",customerId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,2146,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@c"",customerId);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1886,T:System.Data.SqlClient.SqlCommand,,,,,"using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1886,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,T:System.Configuration.ConfigurationManager,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,T:System.Configuration.ConnectionStringSettingsCollection,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,P:System.Configuration.ConfigurationManager.ConnectionStrings,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,T:System.Configuration.ConnectionStringSettings,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,P:System.Configuration.ConnectionStringSettingsCollection.Item(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,P:System.Configuration.ConnectionStringSettings.ConnectionString,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,T:System.Data.SqlClient.SqlConnection,,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
